sample_id,source,track,philosophical_axis,source_id,group_id,upstream_category,upstream_figurative_type,upstream_phrase,upstream_foundation,upstream_label,upstream_annotation,source_url,original_container,original_member,selected_path,sha256,dhash,width,height,format,bytes,entropy,contrast,edge_strength,quality_score,semantic_score,keyword_hits,selection_reason,text_dependency,is_synthetic,rights_status,prior_pilot_sample_id,review_status
PHL1800_IRFL_0156,IRFL,positive,time_mortality,35164873201932924270250182354524244909762543323313577434602515547033778138894,IRFL:for the time being,Figurative,idiom,for the time being,,,"for the time being | ['temporarily', 'for now', 'until later', 'until the situation changes', 'in an indefinite period of time'] | until later",https://www.shutterstock.com/search/until+later,source_archives/irfl/IRFL_images.zip,images/35164873201932924270250182354524244909762543323313577434602515547033778138894.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0156.jpg,d9d10c8bd9ac29de748a959a0e63f68f3bbdfb2ef3f4c870ca6531d47fe59c9a,f0c8ccb0dcd4f033,259,280,JPEG,24710,7.2735,60.4766,15.9717,16.3444,2.8,time,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0157,IRFL,positive,choice_journey,5464298421039141539462565209538818806318779505734051140494540324349542237183,IRFL:change your tune,Figurative,idiom,change your tune,,,"change your tune | ['To reconsider', 'rethink', 'to reach a different conclusion', ""To change one's story""] | To reconsider",https://signalinc.com/time-to-reconsider-a-b-testing/,source_archives/irfl/IRFL_images.zip,images/5464298421039141539462565209538818806318779505734051140494540324349542237183.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0157.jpg,bd70e3398046bf81d344f7c423f450e325a9992478f9a3b54dc8a7665894b4e5,f0ccd0f090f0f0ec,780,470,JPEG,326778,6.1677,36.6838,10.4993,14.8733,2.8,change,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0158,IRFL,positive,ethics_responsibility,85970673199199875213169425487336795831109222328262072708571882413800348135600,IRFL:lay down the law,Figurative,idiom,lay down the law,,,"lay down the law | ['To promulgate law', 'To authoritatively or dogmatically assert what is permitted or not permitted'] | To authoritatively or dogmatically assert what is permitted or not permitted",https://en.wikipedia.org/wiki/Westminster_Assembly,source_archives/irfl/IRFL_images.zip,images/85970673199199875213169425487336795831109222328262072708571882413800348135600.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0158.jpg,b47bb0a4d7b14fcc0168be72a762997601656583c9ea87f67166f0ea2a9f6d99,36363872b898d2e0,1200,768,JPEG,208173,6.8131,36.0827,17.3283,16.4402,2.8,law,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0159,IRFL,positive,freedom_constraint,94769063609166089576600557642049301906792386618781142429896939900540269314858,IRFL:under lock and key,Figurative,idiom,under lock and key,,,"under lock and key | ['imprisoned with little or no chance of escape', 'locked up', 'safely guarded', 'locked away'] | locked up",https://www.imdb.com/title/tt4524056/,source_archives/irfl/IRFL_images.zip,images/94769063609166089576600557642049301906792386618781142429896939900540269314858.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0159.jpg,40409fc7618ba13d8bee00ab16d9273812addcb61cc94960fe625bee48983f49,e0c0e0b0ecf6f4c5,2680,3748,JPEG,1059034,7.7911,70.8064,21.8586,19.6508,2.65,chance|escape,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0160,IRFL,positive,knowledge_truth,15368299126618645699154147210020040910973493443422745622352378111758934247320,IRFL:away with the fairies,Figurative,idiom,away with the fairies,,,"away with the fairies | ['slightly crazy', 'Synonym of lost in thought', 'distracted or daydreaming', 'fast asleep', 'Mentally competent', 'not absent-minded or insane', 'not all there'] | slightly crazy",https://m.facebook.com/slightlycrazyvegan/,source_archives/irfl/IRFL_images.zip,images/15368299126618645699154147210020040910973493443422745622352378111758934247320.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0160.jpg,0d98b683f1008ea73805cb0dd23944ea4cf035f354b089abf50724e317516ce9,041b830713178112,275,183,JPEG,4502,4.5085,81.225,8.5216,14.4801,2.65,lost|thought,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0161,IRFL,positive,knowledge_truth,23092944721344478530870404298109133946961568046641884003648623727909789045408,IRFL:away with the fairies,Figurative,idiom,away with the fairies,,,"away with the fairies | ['slightly crazy', 'Synonym of lost in thought', 'distracted or daydreaming', 'fast asleep', 'Mentally competent', 'not absent-minded or insane', 'not all there'] | away with the fairies",https://www.facebook.com/AwayWithTheFairiesHogsback/,source_archives/irfl/IRFL_images.zip,images/23092944721344478530870404298109133946961568046641884003648623727909789045408.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0161.jpg,fa4a42ebaa43d82e32f23a4a0403d4ba98fd778300da926b88579eccaaa99623,9cfcf8f6e8e8ccdc,225,225,JPEG,7151,7.064,57.731,13.749,15.6988,2.65,lost|thought,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0162,IRFL,positive,freedom_constraint,71642090383204301250517088283878045806629413444856054654445670876219251071168,IRFL:under lock and key,Figurative,idiom,under lock and key,,,"under lock and key | ['imprisoned with little or no chance of escape', 'locked up', 'safely guarded', 'locked away'] | locked away",https://www.promonews.tv/videos/2015/10/08/r-city-ft-adam-levine-locked-away-gil-green/37301,source_archives/irfl/IRFL_images.zip,images/71642090383204301250517088283878045806629413444856054654445670876219251071168.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0162.jpg,599ef65e084c79fcc637e8bbc1d08a96cb194ce9414026388080829210dbbe95,76773313130d2d29,2917,1667,JPEG,1178730,7.0638,70.7972,10.0298,18.3009,2.65,chance|escape,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0163,IRFL,positive,knowledge_truth,111413855257692924869117125612675608427060058521719648501942531847327693662485,IRFL:away with the fairies,Figurative,idiom,away with the fairies,,,"away with the fairies | ['slightly crazy', 'Synonym of lost in thought', 'distracted or daydreaming', 'fast asleep', 'Mentally competent', 'not absent-minded or insane', 'not all there'] | distracted or daydreaming",https://mind-hacks.wonderhowto.com/how-to/improve-your-memory-by-daydreaming-0159508/,source_archives/irfl/IRFL_images.zip,images/111413855257692924869117125612675608427060058521719648501942531847327693662485.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0163.jpg,eaf591bf12208816402ced2f851ede8263d3c1efda6dceb221d897764ef8f795,c8cba3a5090d8190,800,534,JPEG,48560,7.5077,76.7521,11.6827,17.7881,2.65,lost|thought,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0164,IRFL,positive,knowledge_truth,68748035266084242516200245987100890495755222749877150139005134896676358668351,IRFL:come to think of it,Figurative+Literal,idiom,come to think of it,,,"come to think of it | ['by the way', 'now that I think about it', 'indicates something brought to mind'] | come to think of it",https://www.convovocab.com/come-to-think-of-it,source_archives/irfl/IRFL_images.zip,images/68748035266084242516200245987100890495755222749877150139005134896676358668351.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0164.jpg,a3e9c0d7b131e6e061b68305888fb3ed88649d8bc9d20fd1b58b609bb24d63e2,8a2a7a3a195875f7,275,183,JPEG,6744,7.8383,69.102,14.6256,16.4926,2.65,mind|way,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0165,IRFL,positive,time_mortality,105283728976941541874798225099805273599666993567205811808471193900338053624516,IRFL:seize the day,Figurative,idiom,seize the day,,,"seize the day | ['To enjoy the present and not worry about the future', 'to live for the moment', 'To make the most of today by achieving fulfillment in a philosophical or spiritual sense', ""To attack the day's efforts with vigor and purpose""] | To make the most of today by achieving fulfillment in a philosophical or spiritual sense",https://www.sloww.co/mans-search-for-meaning/,source_archives/irfl/IRFL_images.zip,images/105283728976941541874798225099805273599666993567205811808471193900338053624516.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0165.jpg,2677e002d6f5ed044f42ba66981765cc770317d36e0d7730e95cc28655a8bd93,80809090d4c42c2c,1600,800,JPEG,188837,7.1334,38.1958,5.7618,15.8127,2.65,future|purpose,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0166,IRFL,positive,social_existence,23822053817080379667334386171123876368138984619284157798306683085207032936135,IRFL:add fuel to the fire,Figurative,idiom,add fuel to the fire,,,"add fuel to the fire | ['To worsen a conflict between people', 'to inflame an already tense situation'] | to inflame an already tense situation",https://www.adl.org/resources/blog/new-black-panther-party-traveling-cleveland-inflame-tense-situation,source_archives/irfl/IRFL_images.zip,images/23822053817080379667334386171123876368138984619284157798306683085207032936135.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0166.jpg,5c99f0eb7a954b4ba2945fddd3e2c58c3a34a88083156842b37cfb3635d14618,604a666230319595,400,268,JPEG,110865,7.5445,54.8395,25.192,16.9843,2.65,conflict|people,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0167,IRFL,positive,power_conflict,90137562248684310977661361965156152169349236504087960803161806774450124392256,IRFL:haul someone over the coals,Figurative,idiom,haul someone over the coals,,,haul someone over the coals | ['To express anger with someone in no uncertain terms when they do something wrong'] | haul someone over the coals,http://www.idioms4you.com/complete-idioms/haul-someone-over-the-coals.html,source_archives/irfl/IRFL_images.zip,images/90137562248684310977661361965156152169349236504087960803161806774450124392256.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0167.jpg,6979fefecbcfbaa23a2f3a5a13fb9e00204f93f2ee791a536e8c03e7adb7d507,676677f961617163,200,143,JPEG,6163,5.2174,81.7432,14.5539,14.9814,2.65,anger|wrong,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0168,IRFL,positive,social_existence,57640710011024733747061491942398836899707222664540519156369422432345735737650,IRFL:with a will,Figurative,idiom,with a will,,,"with a will | ['With willingness and zeal', ""with all one's heart or strength"", 'earnestly', 'heartily'] | earnestly",https://www.istockphoto.com/photos/earnestly,source_archives/irfl/IRFL_images.zip,images/57640710011024733747061491942398836899707222664540519156369422432345735737650.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0168.jpg,75d2b692a801274a2b7fe433eeb5dc7b383a2844f28e2b78bc1194caaf689e98,1a9a1a1cc4d4c98c,612,405,JPEG,41090,5.4335,78.209,17.3199,16.8218,2.65,heart|strength,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0169,IRFL,positive,time_mortality,17980902805652694410385326737809856379965090889058008149772830908309653626377,IRFL:under a cloud,Figurative,idiom,under a cloud,,,"under a cloud | ['Whose future is uncertain due to an anticipated threat or change in circumstance', 'Under suspicion', 'subject to critical inspection', 'In or into controversial circumstances'] | Under suspicion",https://m.festival-cannes.com/en/festival/films/under-suspicion,source_archives/irfl/IRFL_images.zip,images/17980902805652694410385326737809856379965090889058008149772830908309653626377.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0169.jpg,ea9fd496e8c98879438a5724624c3ac891dba28be9078c57e953cb48f66b5668,5098387e7e1e2da9,689,1103,JPEG,48550,6.23,51.502,9.1125,16.164,2.65,change|future,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0170,IRFL,positive,social_existence,59148844238856417616532531599786268447196050322020067207993171107832737097695,IRFL:with a will,Figurative,idiom,with a will,,,"with a will | ['With willingness and zeal', ""with all one's heart or strength"", 'earnestly', 'heartily'] | With willingness and zeal",https://thewordcounter.com/meaning-of-zeal/,source_archives/irfl/IRFL_images.zip,images/59148844238856417616532531599786268447196050322020067207993171107832737097695.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0170.jpg,284309343165e07da6905a3da23aa29c9d500d174edf5167308bcb899e75a3f6,008080b28eccecec,800,534,JPEG,48992,6.2619,56.3262,7.2151,15.9221,2.65,heart|strength,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0171,IRFL,positive,social_existence,35169380266987657923102906231565828104580397964248170693810025000460540868296,IRFL:with a will,Figurative,idiom,with a will,,,"with a will | ['With willingness and zeal', ""with all one's heart or strength"", 'earnestly', 'heartily'] | earnestly",https://www.shutterstock.com/search/earnestness,source_archives/irfl/IRFL_images.zip,images/35169380266987657923102906231565828104580397964248170693810025000460540868296.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0171.jpg,d1fbc07c52d69cf61cd345a3d03b2b21465079cefacd03eab976e3349dc2edc6,a2480c46c3a5f193,391,280,JPEG,24735,6.5764,80.9578,13.5445,16.5462,2.65,heart|strength,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0172,IRFL,positive,freedom_constraint,69544356791727495678594910786441376820500500101371081042340824172375199182896,IRFL:ride roughshod over,Figurative,idiom,ride roughshod over,,,"ride roughshod over | ['To treat (someone) roughly or without care, control, moderation, or respect', 'to act in a bullying manner toward (someone)', 'to damage (someone or something)'] | to damage (someone or something)",https://quizlet.com/169875357/ets-verbal-official-flash-cards/,source_archives/irfl/IRFL_images.zip,images/69544356791727495678594910786441376820500500101371081042340824172375199182896.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0172.jpg,75a681d4a99dc7f8e2e36d39c7c6d876717e4c3b6e42e0ca6a826b2f28efbb94,4018075b2c2c0c02,300,281,JPEG,27227,5.8456,90.5163,17.3875,16.5062,2.65,care|control,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0173,IRFL,positive,time_mortality,23114416288089789019487691263514284859943784651124587150656449295835282923948,IRFL:seize the day,Figurative,idiom,seize the day,,,"seize the day | ['To enjoy the present and not worry about the future', 'to live for the moment', 'To make the most of today by achieving fulfillment in a philosophical or spiritual sense', ""To attack the day's efforts with vigor and purpose""] | To make the most of today by achieving fulfillment in a philosophical or spiritual sense",https://artbyritva.com/tag/quote/,source_archives/irfl/IRFL_images.zip,images/23114416288089789019487691263514284859943784651124587150656449295835282923948.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0173.jpg,f599561cb2ff7e54c92e6e090c4a59bb941a8f5667fcfe39cf33ac48b83a5987,e88e69230f6f0141,267,189,JPEG,7065,7.2056,57.3315,14.1876,15.5324,2.65,future|purpose,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0174,IRFL,positive,freedom_constraint,75712713006435856068998187284172111174745737235297273566827393457848268062792,IRFL:ride roughshod over,Figurative,idiom,ride roughshod over,,,"ride roughshod over | ['To treat (someone) roughly or without care, control, moderation, or respect', 'to act in a bullying manner toward (someone)', 'to damage (someone or something)'] | to act in a bullying manner toward (someone)",https://www.insureon.com/blog/bullying-in-the-workplace,source_archives/irfl/IRFL_images.zip,images/75712713006435856068998187284172111174745737235297273566827393457848268062792.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0174.jpg,6d4bea404771418041ba2945e60152c15f0cd0ec9b75b6baa6c0445396a8e41f,8686133bb29694dc,750,370,JPEG,252635,7.5481,57.5098,13.4816,16.6239,2.65,care|control,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0175,IRFL,positive,freedom_constraint,43702317068359959219932383541927938521344579305057465533910039094957349539741,IRFL:ride roughshod over,Figurative,idiom,ride roughshod over,,,"ride roughshod over | ['To treat (someone) roughly or without care, control, moderation, or respect', 'to act in a bullying manner toward (someone)', 'to damage (someone or something)'] | to act in a bullying manner toward (someone)",https://www.inc.com/amy-morin/top-25-tactics-of-workplace-bullies-in-order-of-most-to-least-popular.html,source_archives/irfl/IRFL_images.zip,images/43702317068359959219932383541927938521344579305057465533910039094957349539741.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0175.jpg,f8351fa8ec1139a18947a0cbef9476ea89c9aa9c046a2bc23ba5fbb4d3cc11a9,72939b333333329a,1920,1080,JPEG,80118,3.5668,51.1165,8.6769,15.3463,2.65,care|control,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0176,IRFL,positive,power_conflict,107087530657129697844614955480962178710689040026512617608086601928072170884569,IRFL:haul someone over the coals,Figurative,idiom,haul someone over the coals,,,haul someone over the coals | ['To express anger with someone in no uncertain terms when they do something wrong'] | haul someone over the coals,http://www.idioms4you.com/complete-idioms/haul-someone-over-the-coals.html,source_archives/irfl/IRFL_images.zip,images/107087530657129697844614955480962178710689040026512617608086601928072170884569.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0176.jpg,1315163f64d5cd8edc591994eb86417d2782e9ca4c4312aef5e0e99280b5cea6,9898383096c4c860,200,154,JPEG,4525,7.5843,60.3395,11.7739,15.3923,2.65,anger|wrong,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0177,IRFL,positive,knowledge_truth,112842018330940162065776386049228626617944425234339462221339305068509244541450,IRFL:bear in mind,Figurative+Literal,idiom,bear in mind,,,"bear in mind | ['To remember', 'to consider'] | bear in mind",https://theyuniversity.tumblr.com/post/153524741087/spectrology-bear-in-mind,source_archives/irfl/IRFL_images.zip,images/112842018330940162065776386049228626617944425234339462221339305068509244541450.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0177.jpg,eac27d506ae2d5e29801cebe5b80b4158e76f36006d53bd88853dd1e95204e91,13039739781e7373,300,300,JPEG,11974,5.5246,86.1222,9.0736,15.7473,2.6,mind,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0178,IRFL,positive,identity_appearance,100609450448300177665761896146004257961986189086215899108596976333233212369340,IRFL:body blow,Figurative+Literal,idiom,body blow,,,"body blow | ['A serious setback', 'a traumatizing event which prevents or hinders continuation of an activity'] | body blow",https://www.mmamania.com/2010/4/12/1397876/the-techniques-often-overlooked,source_archives/irfl/IRFL_images.zip,images/100609450448300177665761896146004257961986189086215899108596976333233212369340.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0178.jpg,74e8fec3f7980f0f0f14aa00842e2691fc9c03bf4d86e88e50d590dda88a9d6f,76e6cc8f25697361,275,183,JPEG,10486,7.6181,66.8066,22.8881,16.9436,2.6,body,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0179,IRFL,positive,power_conflict,61967970827205753223124628505739797162615260497649170141604597922543150536529,IRFL:fight fire with fire,Figurative+Literal,idiom,fight fire with fire,,,fight fire with fire | ['To respond to an attack with a similar or identical counter-attack (e'] | fight fire with fire,https://www.citywatchla.com/index.php/cw/los-angeles/20420-fighting-fire-with-fire-what-tribal-people-know-about-forest-ecosystems,source_archives/irfl/IRFL_images.zip,images/61967970827205753223124628505739797162615260497649170141604597922543150536529.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0179.jpg,9c2313634da1594c70c69f273b7a653f8d8e6aa0787b984c43bc0c42926c2dc0,60dcccc4cce6e6c4,770,481,JPEG,50824,7.1873,61.9125,19.302,17.5516,2.6,fight,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0180,IRFL,positive,power_conflict,31292665200811938368034166800987608670733391698393749450240145529679087823280,IRFL:run riot,Figurative+Literal,idiom,run riot,,,"run riot | ['To act in an uncontrolled, unbridled manner', 'To be uncontrollable'] | run riot",https://www.jacksonfineart.com/steve-schapiro/brooklyn-students-running-riot/,source_archives/irfl/IRFL_images.zip,images/31292665200811938368034166800987608670733391698393749450240145529679087823280.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0180.jpg,972d9cce30fd66368a74a4ed9cb23815a7d544824421e6b5c4e53bf6bd9dc920,a2908c6466667454,1829,1242,JPEG,222033,6.8415,84.0541,24.4982,19.4623,2.6,riot,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0181,IRFL,positive,identity_appearance,43926429809651758815504694395230984474788100618449905458492415298325713347748,IRFL:body blow,Figurative+Literal,idiom,body blow,,,"body blow | ['A serious setback', 'a traumatizing event which prevents or hinders continuation of an activity'] | body blow",https://www.pixtastock.com/illustration/20044738,source_archives/irfl/IRFL_images.zip,images/43926429809651758815504694395230984474788100618449905458492415298325713347748.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0181.jpg,46e2f6812c1e913071eaba2e6b8c717e348040bea059171b4aae298c53c02a6b,16161b3b13333304,450,356,JPEG,69172,4.7184,83.1655,25.67,16.9741,2.6,body,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0182,IRFL,positive,knowledge_truth,68494178264593523420787646769546096948764173752768404342157634655084249132668,IRFL:blow someone's mind,Figurative,idiom,blow someone's mind,,,"blow someone's mind | ['To astonish someone, to flabbergast someone'] | blow someone's mind",https://www.dictionary.com/e/slang/mind-blown/,source_archives/irfl/IRFL_images.zip,images/68494178264593523420787646769546096948764173752768404342157634655084249132668.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0182.jpg,3d48e88da7a9cc915718c17201d9bfa19d4b38ba0f4cd6cc0b6023e0824cf5d5,1f1bb7b1ed6d678f,150,150,JPEG,6295,6.9888,74.6909,8.8693,15.4623,2.6,mind,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0183,IRFL,positive,labor_technology,63306631399331235397967899765471236849405954131834387874989155454446338691154,IRFL:put down roots,Figurative+Literal,idiom,put down roots,,,"put down roots | ['To establish oneself in a place', 'to become settled'] | put down roots",https://lawnpride.com/its-time-to-put-down-roots/,source_archives/irfl/IRFL_images.zip,images/63306631399331235397967899765471236849405954131834387874989155454446338691154.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0183.jpg,b7dfe4dfafcf14bfb4b58a8d5c34263342a63d229f5911146ad6e4aeceb07d48,10951451d6d4d4d4,645,430,JPEG,127401,7.559,55.6193,27.0637,17.873,2.6,roots,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0184,IRFL,positive,knowledge_truth,104143966994365430706746535608142363435137568062459379370043991597253655748035,IRFL:come to mind,Figurative,idiom,come to mind,,,"come to mind | [""To appear in one's thoughts""] | come to mind",https://inspirationalblogs.com/why-negative-thoughts-come-to-mind/,source_archives/irfl/IRFL_images.zip,images/104143966994365430706746535608142363435137568062459379370043991597253655748035.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0184.jpg,77d4bb29c43febb61d87d2591f21e2a46e3c582507654a47db980aa7e04b1754,089f332b8e0f3317,352,311,JPEG,15499,4.9019,86.8634,14.3349,15.9263,2.6,mind,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0185,IRFL,positive,labor_technology,55132176959123311560134068040049605940061522346091872207278886214792659142043,IRFL:put down roots,Figurative+Literal,idiom,put down roots,,,"put down roots | ['To establish oneself in a place', 'to become settled'] | put down roots",https://seabreezemgmt.com/blog/puttingdownroots/,source_archives/irfl/IRFL_images.zip,images/55132176959123311560134068040049605940061522346091872207278886214792659142043.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0185.jpg,1ef377de9b5dc46f277943fa1200ee579552f56aca2bc37ed6bd4a2196746e52,c8c96937e0c89a9a,400,267,JPEG,70858,7.6626,50.9013,63.251,18.7199,2.6,roots,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0186,IRFL,positive,time_mortality,36596978665347221393778053531980601864192695465725905883399697058016058853310,IRFL:round the clock,Figurative+Literal,idiom,round the clock,,,"round the clock | ['nonstop, 24 hours per day'] | round the clock",https://www.dreamstime.com/stock-photo-round-clock-image11420700,source_archives/irfl/IRFL_images.zip,images/36596978665347221393778053531980601864192695465725905883399697058016058853310.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0186.jpg,ecd2e34c77b842e4ace0485808185f567a929eb5e82e87269d8dfa97dd541e5b,2b3949cc94712b8f,1300,1390,JPEG,191316,5.631,72.3242,28.3356,19.1768,2.6,clock,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0187,IRFL,positive,time_mortality,63277833115702196042462292548166944291804093347090009783220602267440927169874,IRFL:dead in the water,Figurative+Literal,idiom,dead in the water,,,"dead in the water | ['Doomed', 'unable to succeed'] | dead in the water",https://www.mylifetime.com/movies/dead-in-the-water,source_archives/irfl/IRFL_images.zip,images/63277833115702196042462292548166944291804093347090009783220602267440927169874.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0187.jpg,03839ec6fb09a8d64696ac3e66ffc9420b9f01524ed9651a958e724e54f6dd06,e3f060b0ccd03040,2048,1152,JPEG,1384745,6.5449,37.9036,6.6736,15.9343,2.6,dead,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
