actual_format,actual_height,actual_sha256,actual_width,annotation_exists,annotation_item_id,annotation_method,archive_member_found,archive_member_match_method,archive_member_matches_sha256,archive_member_matches_size_crc,archive_resolved_member,caption_shape_ok,csv_item_json_exact,decode_ok,dimensions_match_manifest,extracted_sha256,extracted_source_exists,file_name,filename_pattern_ok,formal_gold,format_matches_manifest,hl_annotation_row_found,hl_upstream_annotation_exact,image_exists,item_json_exists,luma_stddev,mean_luma,reference_coverage,reference_jaccard,review_issues,review_verdict,sample_id,sample_id_matches_filename,selected_matches_extracted_sha256,semantic_risk_reasons,sha256_matches_manifest,source,source_id,track
JPEG,506,91787b3b91fd9ece3f5937e1e1643b01d2834006a6b9d9c39051b9a6c9d126d4,650,True,F1601,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/81587228404032774271648782130657817840618488475888455986325589088973203096734.jpeg,True,True,True,True,91787b3b91fd9ece3f5937e1e1643b01d2834006a6b9d9c39051b9a6c9d126d4,True,PHL1800_IRFL_0271.jpg,True,False,True,,,True,True,54.851,148.787,0.0,0.0,,accept,PHL1800_IRFL_0271,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,81587228404032774271648782130657817840618488475888455986325589088973203096734,positive
JPEG,800,ca37da3a51581f7349866a469bc8a05409d1ae33111fac7253636d04ad5ae253,1200,True,F0718,dual_api_qwen_generate_deepseek_review_non_independent,True,manifest_member_name,True,True,images/66411581415476020681037759459564492523222784222612607022250902149020421946550.jpeg,True,True,True,True,ca37da3a51581f7349866a469bc8a05409d1ae33111fac7253636d04ad5ae253,True,PHL1800_IRFL_0272.jpg,True,False,True,,,True,True,68.976,142.466,0.0,0.0,"Candidate incorrectly claims visible muzzle flash near the right armored vehicle; actually bright orange glow and blur dominate, with no clear muzzle flash identifiable. | Candidate invents two illuminated rectangular panels showing indistinct imagery on the tank; the visible bright orange blocks are not clearly readable as such panels. | Candidate overstates the glow as possibly from fire or energy effect; the image alone does not establish the source or material. | Candidate's first rationale claims the orange glow likely originates from an external source, but the glow visually appears contiguous with the soldier's body; external source is only a plausible inference. | In philosophy interpretations, the claim that the glowing panels show fragmented images is not supported; they are indistinct bright orange shapes.",revised_after_review,PHL1800_IRFL_0272,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,66411581415476020681037759459564492523222784222612607022250902149020421946550,positive
JPEG,2000,298a85d46e4072bb1ec9205cc7c17b5169063a8982a190f7e4aedd52290b50b9,1333,True,F1211,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/11101588871181472604621836823365488979290034477853733342733483379352446075370.jpeg,True,True,True,True,298a85d46e4072bb1ec9205cc7c17b5169063a8982a190f7e4aedd52290b50b9,True,PHL1800_IRFL_0273.jpg,True,False,True,,,True,True,40.921,160.78,0.0,0.0,,accept,PHL1800_IRFL_0273,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,11101588871181472604621836823365488979290034477853733342733483379352446075370,positive
JPEG,397,eeebc9584d862a74d0faada5772579de177051500fb505319e45a57f68b0d9b6,600,True,F1383,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/79979135629819078620316727785324332305897034244281697731588117999368116638084.jpeg,True,True,True,True,eeebc9584d862a74d0faada5772579de177051500fb505319e45a57f68b0d9b6,True,PHL1800_IRFL_0274.jpg,True,False,True,,,True,True,68.116,112.484,0.0,0.0,,accept,PHL1800_IRFL_0274,True,True,low_overlap_with_IRFL_phrase_definition;explicit_visual_uncertainty,True,IRFL,79979135629819078620316727785324332305897034244281697731588117999368116638084,positive
JPEG,419,48001ea4d6a364338d28a74b2e7d076ab9b49248370ed75494883fe08c6e7592,800,True,F1463,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/36342265267414253392446615340110764413904565195106492921887220103305153948718.jpeg,True,True,True,True,48001ea4d6a364338d28a74b2e7d076ab9b49248370ed75494883fe08c6e7592,True,PHL1800_IRFL_0275.jpg,True,False,True,,,True,True,50.73,101.741,0.0,0.0,,accept,PHL1800_IRFL_0275,True,True,low_overlap_with_IRFL_phrase_definition;explicit_visual_uncertainty,True,IRFL,36342265267414253392446615340110764413904565195106492921887220103305153948718,positive
JPEG,658,2de40947cca3a40d46f2c0b360569c4d3c7ae89d62f12377565159dda51ded2f,1170,True,F1688,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/71261799909120577205815081311742886902243558886428226185473523655322541985411.jpeg,True,True,True,True,2de40947cca3a40d46f2c0b360569c4d3c7ae89d62f12377565159dda51ded2f,True,PHL1800_IRFL_0276.jpg,True,False,True,,,True,True,37.008,58.375,0.0,0.0,,accept,PHL1800_IRFL_0276,True,True,low_overlap_with_IRFL_phrase_definition;specific_OCR_claim,True,IRFL,71261799909120577205815081311742886902243558886428226185473523655322541985411,positive
JPEG,1280,a4f9e9131ab8a2a81a1a094a6ecf1632fc868fbfdd2073547c75e7c0b3aeb42a,1920,True,F0185,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/58569566379075660689088139350201777742481575750541866999933117536627924863341.jpeg,True,True,True,True,a4f9e9131ab8a2a81a1a094a6ecf1632fc868fbfdd2073547c75e7c0b3aeb42a,True,PHL1800_IRFL_0277.jpg,True,False,True,,,True,True,36.408,156.042,0.0,0.0,,accept,PHL1800_IRFL_0277,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,58569566379075660689088139350201777742481575750541866999933117536627924863341,positive
JPEG,540,2df5ca39d4c08b2d3d5a7b9abb021ec1a6e799ade79764c15982358cb92ec43c,960,True,F1159,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/52288967107188279750550127343755254242956664383648015428849282822431101617588.jpeg,True,True,True,True,2df5ca39d4c08b2d3d5a7b9abb021ec1a6e799ade79764c15982358cb92ec43c,True,PHL1800_IRFL_0278.jpg,True,False,True,,,True,True,65.714,184.025,0.0,0.0,,accept,PHL1800_IRFL_0278,True,True,low_overlap_with_IRFL_phrase_definition;explicit_visual_uncertainty,True,IRFL,52288967107188279750550127343755254242956664383648015428849282822431101617588,positive
JPEG,667,45b1c02ee81193d3e2a82dd11d215804d4ec2814befe3aa03152e3aace6854f7,1000,True,F0331,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/1831053478749893288334958081744120837403923959830441068207801056904440799298.jpeg,True,True,True,True,45b1c02ee81193d3e2a82dd11d215804d4ec2814befe3aa03152e3aace6854f7,True,PHL1800_IRFL_0279.jpg,True,False,True,,,True,True,84.041,141.858,0.0,0.0,,accept,PHL1800_IRFL_0279,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,1831053478749893288334958081744120837403923959830441068207801056904440799298,positive
JPEG,1126,f8d488d574d99bf6e0fdad7590647338db6ba808e4cacdf6c68a8abbc96633fe,1687,True,F0088,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/88405016329207192989303694817867034736548595668503501236618855672031117856873.jpeg,True,True,True,True,f8d488d574d99bf6e0fdad7590647338db6ba808e4cacdf6c68a8abbc96633fe,True,PHL1800_IRFL_0280.jpg,True,False,True,,,True,True,48.852,178.153,0.5,0.0075,,accept,PHL1800_IRFL_0280,True,True,,True,IRFL,88405016329207192989303694817867034736548595668503501236618855672031117856873,positive
JPEG,1390,f00d8ab4112ff9cfcb746030ca6fb14686c96c09af500a87c9934b1f207030ec,866,True,F0705,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/68933033239260013313622953388143771589236461673471914718767732178064823952402.jpeg,True,True,True,True,f00d8ab4112ff9cfcb746030ca6fb14686c96c09af500a87c9934b1f207030ec,True,PHL1800_IRFL_0281.jpg,True,False,True,,,True,True,69.401,194.98,0.0,0.0,,accept,PHL1800_IRFL_0281,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,68933033239260013313622953388143771589236461673471914718767732178064823952402,positive
JPEG,612,16f2234e4c8cb20d0b54175dd9c9d18bf91329c002df4cb3b8f13270cf5cc984,408,True,F0722,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/51177230338183536658960728784238406141098969964221719435153481823297872065427.jpeg,True,True,True,True,16f2234e4c8cb20d0b54175dd9c9d18bf91329c002df4cb3b8f13270cf5cc984,True,PHL1800_IRFL_0282.jpg,True,False,True,,,True,True,53.809,130.895,0.0,0.0,,accept,PHL1800_IRFL_0282,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,51177230338183536658960728784238406141098969964221719435153481823297872065427,positive
JPEG,628,b71a57ce535b48ffc7749874eb4155924e8c3132775339849ae427922ee1a629,1200,True,F1033,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/95360603051342409301078499622905557612714764508418098000568192401833601649053.jpeg,True,True,True,True,b71a57ce535b48ffc7749874eb4155924e8c3132775339849ae427922ee1a629,True,PHL1800_IRFL_0283.jpg,True,False,True,,,True,True,54.243,144.31,0.0,0.0,"The count of people is incorrect; the image shows approximately 30 individuals, not 28. The person in the red top is standing on the shoulders of another person, not a separate individual. The yellow sign text is 'TRASH IN THE CAN NOT THE SAND!' (not 'TRASH IN THE CAN NOT THE SAND!'), and the cyan-shirted person holds a sign with identical text, not a bucket. The white bucket text is 'VOLUNTEER CLEANUP ORG' (not 'VOLUNTEER CLEANUP ORG' with blue text). The philosophy interpretation about 'power_conflict' is unsupported; the lifeguard tower and banner are background elements with no clear symbolic mapping to authority tensions.",revised_after_review,PHL1800_IRFL_0283,True,True,low_overlap_with_IRFL_phrase_definition;specific_OCR_claim;precise_count_claim,True,IRFL,95360603051342409301078499622905557612714764508418098000568192401833601649053,positive
JPEG,786,1e86b8901e86cdab3718ef45f35ef1a5a9eb94da0ef36b45ff0f86a1f0cf5b89,1178,True,F0407,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/99962765767395859792000295149276886260524313883599166702210744299477202548981.jpeg,True,True,True,True,1e86b8901e86cdab3718ef45f35ef1a5a9eb94da0ef36b45ff0f86a1f0cf5b89,True,PHL1800_IRFL_0284.jpg,True,False,True,,,True,True,58.925,149.554,0.0,0.0,,accept,PHL1800_IRFL_0284,True,True,low_overlap_with_IRFL_phrase_definition;explicit_visual_uncertainty,True,IRFL,99962765767395859792000295149276886260524313883599166702210744299477202548981,positive
JPEG,787,06869075439bfcd900577b453cf87666952f216b9cebdae197206bcb0a2d59bf,1332,True,F1681,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/75650630639345615668474197715741982251567517430403732136703446276794508922158.jpeg,True,True,True,True,06869075439bfcd900577b453cf87666952f216b9cebdae197206bcb0a2d59bf,True,PHL1800_IRFL_0285.jpg,True,False,True,,,True,True,55.036,75.318,0.0,0.0,,accept,PHL1800_IRFL_0285,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,75650630639345615668474197715741982251567517430403732136703446276794508922158,positive
JPEG,400,066e6169bca27f66e094b104d8dd56344b4c7235939ad31698a3e8da39a8c30e,600,True,F1564,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/104280731282703095037783025720467297411999548766849776182918393405191955290967.jpeg,True,True,True,True,066e6169bca27f66e094b104d8dd56344b4c7235939ad31698a3e8da39a8c30e,True,PHL1800_IRFL_0286.jpg,True,False,True,,,True,True,46.477,63.243,0.0,0.0,,accept,PHL1800_IRFL_0286,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,104280731282703095037783025720467297411999548766849776182918393405191955290967,positive
JPEG,866,14708f2dcb6400cb6ca8c0b0bfb67725f3bbf8161beed0163aa684be813422a8,1300,True,F0598,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/15859242387825437615031141820590385723943163876468758536021742534842807549639.jpeg,True,True,True,True,14708f2dcb6400cb6ca8c0b0bfb67725f3bbf8161beed0163aa684be813422a8,True,PHL1800_IRFL_0287.jpg,True,False,True,,,True,True,40.607,178.192,0.0,0.0,,accept,PHL1800_IRFL_0287,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,15859242387825437615031141820590385723943163876468758536021742534842807549639,positive
JPEG,1125,daf283ae6012fd67738e2dfac158cdf99fb9264f197f152ac91dd4cff16413dd,2000,True,F0493,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/114173157532703952187977675051289461816510780254680464812724531367138280340097.jpeg,True,True,True,True,daf283ae6012fd67738e2dfac158cdf99fb9264f197f152ac91dd4cff16413dd,True,PHL1800_IRFL_0288.jpg,True,False,True,,,True,True,37.165,65.158,0.0,0.0,,accept,PHL1800_IRFL_0288,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,114173157532703952187977675051289461816510780254680464812724531367138280340097,positive
JPEG,667,b29d6ebad291f460ae841f2e81b09c32b1d3f948904140aec95a5d7841c1ec54,1000,True,F1788,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/97236153008807712130826361495465530317313117651109409081836200580625592278414.jpeg,True,True,True,True,b29d6ebad291f460ae841f2e81b09c32b1d3f948904140aec95a5d7841c1ec54,True,PHL1800_IRFL_0289.jpg,True,False,True,,,True,True,60.074,164.945,0.3333,0.0061,,accept,PHL1800_IRFL_0289,True,True,explicit_visual_uncertainty,True,IRFL,97236153008807712130826361495465530317313117651109409081836200580625592278414,positive
JPEG,956,4a35bb23b8068c65e14fabdf8c362fa4805bc136b053b79a643fd7165ecd6539,1300,True,F0612,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/104402260001058217202917018183070384724354038859471753847920550191004076422004.jpeg,True,True,True,True,4a35bb23b8068c65e14fabdf8c362fa4805bc136b053b79a643fd7165ecd6539,True,PHL1800_IRFL_0290.jpg,True,False,True,,,True,True,67.118,136.667,0.0,0.0,,accept,PHL1800_IRFL_0290,True,True,low_overlap_with_IRFL_phrase_definition;explicit_visual_uncertainty,True,IRFL,104402260001058217202917018183070384724354038859471753847920550191004076422004,positive
JPEG,1000,a8da15e88aab0229082336df46d0296b1606d959c950e1d84e7c27126e7aaad3,1500,True,F0332,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/88808641485704974035959054842794773805257359021571550340237395827187815733500.jpeg,True,True,True,True,a8da15e88aab0229082336df46d0296b1606d959c950e1d84e7c27126e7aaad3,True,PHL1800_IRFL_0291.jpg,True,False,True,,,True,True,54.198,87.499,0.0,0.0,,accept,PHL1800_IRFL_0291,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,88808641485704974035959054842794773805257359021571550340237395827187815733500,positive
JPEG,600,174646d7cc93f08c4be9f153244ca799b6a475c89ed385d4315e95f9f2d3c4ff,900,True,F1627,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/111714784897189347477699753181651812636075555440846456414833328460772654090106.jpeg,True,True,True,True,174646d7cc93f08c4be9f153244ca799b6a475c89ed385d4315e95f9f2d3c4ff,True,PHL1800_IRFL_0292.jpg,True,False,True,,,True,True,61.194,145.478,0.0,0.0,,accept,PHL1800_IRFL_0292,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,111714784897189347477699753181651812636075555440846456414833328460772654090106,positive
JPEG,630,a80e959007496946fcf39091f6666d6db33f8d1305680b597c1b0005ea51640d,700,True,F0396,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/31658877545210228019209016470193414373504143986254494921978151709785771694419.jpeg,True,True,True,True,a80e959007496946fcf39091f6666d6db33f8d1305680b597c1b0005ea51640d,True,PHL1800_IRFL_0293.jpg,True,False,True,,,True,True,47.829,143.32,0.0,0.0,"Incorrect count of people (14 vs. actual ~12); misdescription of clothing (e.g., 'hooded shirts' instead of 't-shirts'); inaccurate object details (e.g., 'white numeral 10' on bucket not visible); unsupported claims about 'matching grey hooded shirts' and 'black backpack'.",revised_after_review,PHL1800_IRFL_0293,True,True,low_overlap_with_IRFL_phrase_definition;explicit_visual_uncertainty,True,IRFL,31658877545210228019209016470193414373504143986254494921978151709785771694419,positive
JPEG,533,da5684c8543524dbfe5dda4f761fef084c8e6c9fe99a89ef67f1fa7acfabdddd,800,True,F1132,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/83126709458060854598347006469572709210236035509205750600549550459767588810430.jpeg,True,True,True,True,da5684c8543524dbfe5dda4f761fef084c8e6c9fe99a89ef67f1fa7acfabdddd,True,PHL1800_IRFL_0294.jpg,True,False,True,,,True,True,40.684,173.397,0.0,0.0,,accept,PHL1800_IRFL_0294,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,83126709458060854598347006469572709210236035509205750600549550459767588810430,positive
JPEG,1120,bf7c2b2abf8f7fa35327338a465070df7c3872f1b162357e8d692f1483d57223,1500,True,F0796,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/108540126671664578595206332739563157138646414867635230264169784580334261040473.jpeg,True,True,True,True,bf7c2b2abf8f7fa35327338a465070df7c3872f1b162357e8d692f1483d57223,True,PHL1800_IRFL_0295.jpg,True,False,True,,,True,True,49.179,76.669,0.0,0.0,,accept,PHL1800_IRFL_0295,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,108540126671664578595206332739563157138646414867635230264169784580334261040473,positive
JPEG,3398,01d1de76ce0f3c26f98276eb5a8332f8acff11aad27f26f9fadc69cdb2b11f93,3398,True,F1441,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/100834770897103369990402436338634823733438282112244321076212058481129185072828.jpeg,True,True,True,True,01d1de76ce0f3c26f98276eb5a8332f8acff11aad27f26f9fadc69cdb2b11f93,True,PHL1800_IRFL_0296.jpg,True,False,True,,,True,True,49.942,203.208,0.5,0.0068,,accept,PHL1800_IRFL_0296,True,True,explicit_visual_uncertainty,True,IRFL,100834770897103369990402436338634823733438282112244321076212058481129185072828,positive
JPEG,1000,4003f75ddbe6ca1c54745c5b6fb1df2b585fd32f0d8d639ea914156eb5a9acbc,2000,True,F1116,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/101566902056140246945460502698757624918910137292161744307044344547933317805832.jpeg,True,True,True,True,4003f75ddbe6ca1c54745c5b6fb1df2b585fd32f0d8d639ea914156eb5a9acbc,True,PHL1800_IRFL_0297.jpg,True,False,True,,,True,True,57.336,111.667,0.0,0.0,"The truck is a two-door SuperCab, not a four-door crew cab; the driver is visible but not clearly identifiable as wearing sunglasses or having hands on the steering wheel; the sunroof is not visible.",revised_after_review,PHL1800_IRFL_0297,True,True,low_overlap_with_IRFL_phrase_definition;specific_OCR_claim,True,IRFL,101566902056140246945460502698757624918910137292161744307044344547933317805832,positive
JPEG,254,e5e2612081a71790d7d830eb8ad28f9e2815dd2a673e449afd8cdb91e8f390a4,360,True,F0602,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/57782407560722513266200306922588683977367561306054906176996939903017709799622.jpeg,True,True,True,True,e5e2612081a71790d7d830eb8ad28f9e2815dd2a673e449afd8cdb91e8f390a4,True,PHL1800_IRFL_0298.jpg,True,False,True,,,True,True,44.871,217.056,0.5,0.0075,,accept,PHL1800_IRFL_0298,True,True,,True,IRFL,57782407560722513266200306922588683977367561306054906176996939903017709799622,positive
JPEG,1000,632adf5cec595d2beba00fe52d32e00dfe7a759594902ecebb1b81a22a5fc1ff,1500,True,F0509,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/39321646380376407614106003496781845887925891792104798036529849801991404392835.jpeg,True,True,True,True,632adf5cec595d2beba00fe52d32e00dfe7a759594902ecebb1b81a22a5fc1ff,True,PHL1800_IRFL_0299.jpg,True,False,True,,,True,True,42.699,133.891,0.5,0.0078,,accept,PHL1800_IRFL_0299,True,True,,True,IRFL,39321646380376407614106003496781845887925891792104798036529849801991404392835,positive
JPEG,459,696acf87a87d0251046b44236455040108feb1ba1a70ad9f8a50f7e2502a8fde,612,True,F1741,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/74164229703721563254293438628901661037130872222078952704850407071083055956674.jpeg,True,True,True,True,696acf87a87d0251046b44236455040108feb1ba1a70ad9f8a50f7e2502a8fde,True,PHL1800_IRFL_0300.jpg,True,False,True,,,True,True,68.587,113.544,0.0,0.0,,accept,PHL1800_IRFL_0300,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,74164229703721563254293438628901661037130872222078952704850407071083055956674,positive
JPEG,525,a564abb649594477451e94769916ae761e95a2b07457b8c01f6f24b9f82a5172,700,True,F1455,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/91656703821037976499082926395036037427072456588230832271195640351824006386162.jpeg,True,True,True,True,a564abb649594477451e94769916ae761e95a2b07457b8c01f6f24b9f82a5172,True,PHL1800_IRFL_0301.jpg,True,False,True,,,True,True,76.401,190.79,0.0,0.0,,accept,PHL1800_IRFL_0301,True,True,low_overlap_with_IRFL_phrase_definition;explicit_visual_uncertainty,True,IRFL,91656703821037976499082926395036037427072456588230832271195640351824006386162,positive
JPEG,1350,eabc918735a4c0d74d2c4e9ddb30dc7238c45663fb06bef930b1de7f0d0ed622,1080,True,F0661,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/50547069405759492891729008060525437078628830007799100404873830554032705877157.jpeg,True,True,True,True,eabc918735a4c0d74d2c4e9ddb30dc7238c45663fb06bef930b1de7f0d0ed622,True,PHL1800_IRFL_0302.jpg,True,False,True,,,True,True,64.39,111.236,0.5,0.0064,"Incorrect count of people: two individuals are described, but only one person is visible in the image.",revised_after_review,PHL1800_IRFL_0302,True,True,,True,IRFL,50547069405759492891729008060525437078628830007799100404873830554032705877157,positive
JPEG,2000,40c45dd0fc7b186e152de326bbbba4bbeaf602a2758a7093fd49e0297d0edc9b,3500,True,F0929,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/86754922633242608331134309188466115166516423733661180901044063556338537219128.jpeg,True,True,True,True,40c45dd0fc7b186e152de326bbbba4bbeaf602a2758a7093fd49e0297d0edc9b,True,PHL1800_IRFL_0303.jpg,True,False,True,,,True,True,49.706,91.903,0.5,0.0085,,accept,PHL1800_IRFL_0303,True,True,,True,IRFL,86754922633242608331134309188466115166516423733661180901044063556338537219128,positive
JPEG,480,8fcf8b34b005acf11b0b2374d3766e0ee0b96643b1b6c29ce641ba98859fabe3,945,True,F0078,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/21991733103808214411989313726715129776575726414187577334815250651981547148685.jpeg,True,True,True,True,8fcf8b34b005acf11b0b2374d3766e0ee0b96643b1b6c29ce641ba98859fabe3,True,PHL1800_IRFL_0304.jpg,True,False,True,,,True,True,39.396,138.742,0.5,0.0071,,accept,PHL1800_IRFL_0304,True,True,,True,IRFL,21991733103808214411989313726715129776575726414187577334815250651981547148685,positive
JPEG,605,7370fba81d009042868762997333cb229eb4bf10302fab17c93ea834db717f8b,612,True,F0856,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/103093879308651342635100225685624711289967899085856371336099497299690312838894.jpeg,True,True,True,True,7370fba81d009042868762997333cb229eb4bf10302fab17c93ea834db717f8b,True,PHL1800_IRFL_0305.jpg,True,False,True,,,True,True,46.32,49.502,0.0,0.0,,accept,PHL1800_IRFL_0305,True,True,low_overlap_with_IRFL_phrase_definition;explicit_visual_uncertainty,True,IRFL,103093879308651342635100225685624711289967899085856371336099497299690312838894,positive
JPEG,1534,792850279558578215d5cff0ea929681e4b0d34304318a1418f0c9b9e4f03c40,2880,True,F0045,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/86373838632770495663781863925471719591699064136715395433880007042026939819185.jpeg,True,True,True,True,792850279558578215d5cff0ea929681e4b0d34304318a1418f0c9b9e4f03c40,True,PHL1800_IRFL_0306.jpg,True,False,True,,,True,True,66.8,114.245,0.5,0.0075,,accept,PHL1800_IRFL_0306,True,True,explicit_visual_uncertainty,True,IRFL,86373838632770495663781863925471719591699064136715395433880007042026939819185,positive
JPEG,533,bbfd3aab95ce3988c10fe54c93c9ba21a37410feef5d092c0f0b078f7f6d21fd,800,True,F1394,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/22875362801759621975076939042957490750716890178053628608143446049628645679990.jpeg,True,True,True,True,bbfd3aab95ce3988c10fe54c93c9ba21a37410feef5d092c0f0b078f7f6d21fd,True,PHL1800_IRFL_0307.jpg,True,False,True,,,True,True,49.373,127.141,0.5,0.0067,,accept,PHL1800_IRFL_0307,True,True,precise_count_claim,True,IRFL,22875362801759621975076939042957490750716890178053628608143446049628645679990,positive
JPEG,3047,5fe8e06abfdd69ad70aa2e7e72f798f2a88e678ee23930a905a2099a54b89bbe,4570,True,F0397,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/42057234619795867488711092603016330595308708906912409066335668159127653633440.jpeg,True,True,True,True,5fe8e06abfdd69ad70aa2e7e72f798f2a88e678ee23930a905a2099a54b89bbe,True,PHL1800_IRFL_0308.jpg,True,False,True,,,True,True,59.039,117.119,0.0,0.0,,accept,PHL1800_IRFL_0308,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,42057234619795867488711092603016330595308708906912409066335668159127653633440,positive
JPEG,408,292302cc6ae4b713917584fbf92429b4e8d8fdc4ed931e83fa486d9dbee3761a,612,True,F0063,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/7799649619165945859212638617712743465997462735048848402836535225082878115650.jpeg,True,True,True,True,292302cc6ae4b713917584fbf92429b4e8d8fdc4ed931e83fa486d9dbee3761a,True,PHL1800_IRFL_0309.jpg,True,False,True,,,True,True,74.357,181.127,0.0,0.0,"The candidate incorrectly states the subject has six arms; the image shows four arms. The action caption incorrectly lists six arms manipulating devices; the image shows four arms (one typing on a laptop, one holding a smartphone, one holding a calculator, one holding a tablet, and one holding a landline phone—note: the tablet held horizontally in front is likely supported by two hands, but the count of distinct arms is four, not six). The object caption incorrectly describes a black laptop with a closed lid; the image shows an open black laptop.",revised_after_review,PHL1800_IRFL_0309,True,True,low_overlap_with_IRFL_phrase_definition,True,IRFL,7799649619165945859212638617712743465997462735048848402836535225082878115650,positive
JPEG,1390,fe0480b7dddaa33cd0c8f17c839a085937806f481795042fdb18c02533d59628,866,True,F1355,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,images/61722610773360339929941001205986353385826091850021636264198153580010183058706.jpeg,True,True,True,True,fe0480b7dddaa33cd0c8f17c839a085937806f481795042fdb18c02533d59628,True,PHL1800_IRFL_0310.jpg,True,False,True,,,True,True,49.372,87.648,0.5,0.0068,,accept,PHL1800_IRFL_0310,True,True,,True,IRFL,61722610773360339929941001205986353385826091850021636264198153580010183058706,positive
