blind_id,sample_id,selected_path,source,track
F0737,PHL1800_IRFL_0089,final_selection_1800/images/irfl/PHL1800_IRFL_0089.jpg,IRFL,positive
F0738,PHL1800_HAIV_0105,final_selection_1800/images/haivmet/PHL1800_HAIV_0105.png,HAIVMet,positive
F0739,PHL1800_HL_0559,final_selection_1800/images/hl/PHL1800_HL_0559.png,HL Dataset,boundary
F0740,PHL1800_HL_0466,final_selection_1800/images/hl/PHL1800_HL_0466.png,HL Dataset,positive
F0741,PHL1800_IRFL_0329,final_selection_1800/images/irfl/PHL1800_IRFL_0329.jpg,IRFL,positive
F0742,PHL1800_HL_0585,final_selection_1800/images/hl/PHL1800_HL_0585.png,HL Dataset,boundary
F0743,PHL1800_HAIV_0509,final_selection_1800/images/haivmet/PHL1800_HAIV_0509.png,HAIVMet,positive
F0744,PHL1800_HAIV_0389,final_selection_1800/images/haivmet/PHL1800_HAIV_0389.png,HAIVMet,positive
F0745,PHL1800_HL_0105,final_selection_1800/images/hl/PHL1800_HL_0105.png,HL Dataset,positive
F0746,PHL1800_HAIV_0144,final_selection_1800/images/haivmet/PHL1800_HAIV_0144.png,HAIVMet,positive
F0747,PHL1800_IRFL_0448,final_selection_1800/images/irfl/PHL1800_IRFL_0448.jpg,IRFL,boundary
F0748,PHL1800_HAIV_0504,final_selection_1800/images/haivmet/PHL1800_HAIV_0504.png,HAIVMet,positive
F0749,PHL1800_HL_0315,final_selection_1800/images/hl/PHL1800_HL_0315.png,HL Dataset,positive
F0750,PHL1800_IRFL_0494,final_selection_1800/images/irfl/PHL1800_IRFL_0494.jpg,IRFL,boundary
F0751,PHL1800_IRFL_0158,final_selection_1800/images/irfl/PHL1800_IRFL_0158.jpg,IRFL,positive
F0752,PHL1800_HL_0241,final_selection_1800/images/hl/PHL1800_HL_0241.png,HL Dataset,positive
F0753,PHL1800_HL_0368,final_selection_1800/images/hl/PHL1800_HL_0368.png,HL Dataset,positive
F0754,PHL1800_MM_0059,final_selection_1800/images/mm_moral/PHL1800_MM_0059.jpg,MM-MoralBench,positive
F0755,PHL1800_HL_0209,final_selection_1800/images/hl/PHL1800_HL_0209.png,HL Dataset,positive
F0756,PHL1800_HAIV_0039,final_selection_1800/images/haivmet/PHL1800_HAIV_0039.png,HAIVMet,positive
F0757,PHL1800_HAIV_0353,final_selection_1800/images/haivmet/PHL1800_HAIV_0353.png,HAIVMet,positive
F0758,PHL1800_HL_0581,final_selection_1800/images/hl/PHL1800_HL_0581.png,HL Dataset,boundary
F0759,PHL1800_HL_0519,final_selection_1800/images/hl/PHL1800_HL_0519.png,HL Dataset,boundary
F0760,PHL1800_HAIV_0252,final_selection_1800/images/haivmet/PHL1800_HAIV_0252.png,HAIVMet,positive
F0761,PHL1800_HAIV_0271,final_selection_1800/images/haivmet/PHL1800_HAIV_0271.png,HAIVMet,positive
F0762,PHL1800_HL_0203,final_selection_1800/images/hl/PHL1800_HL_0203.png,HL Dataset,positive
F0763,PHL1800_IRFL_0043,final_selection_1800/images/irfl/PHL1800_IRFL_0043.jpg,IRFL,positive
F0764,PHL1800_HL_0102,final_selection_1800/images/hl/PHL1800_HL_0102.png,HL Dataset,positive
F0765,PHL1800_HL_0406,final_selection_1800/images/hl/PHL1800_HL_0406.png,HL Dataset,positive
F0766,PHL1800_HAIV_0510,final_selection_1800/images/haivmet/PHL1800_HAIV_0510.png,HAIVMet,positive
F0767,PHL1800_HAIV_0480,final_selection_1800/images/haivmet/PHL1800_HAIV_0480.png,HAIVMet,positive
F0768,PHL1800_HAIV_0289,final_selection_1800/images/haivmet/PHL1800_HAIV_0289.png,HAIVMet,positive
F0769,PHL1800_HAIV_0053,final_selection_1800/images/haivmet/PHL1800_HAIV_0053.png,HAIVMet,positive
F0770,PHL1800_HL_0334,final_selection_1800/images/hl/PHL1800_HL_0334.png,HL Dataset,positive
F0771,PHL1800_HAIV_0069,final_selection_1800/images/haivmet/PHL1800_HAIV_0069.png,HAIVMet,positive
F0772,PHL1800_IRFL_0120,final_selection_1800/images/irfl/PHL1800_IRFL_0120.jpg,IRFL,positive
F0773,PHL1800_HL_0307,final_selection_1800/images/hl/PHL1800_HL_0307.png,HL Dataset,positive
F0774,PHL1800_HL_0267,final_selection_1800/images/hl/PHL1800_HL_0267.png,HL Dataset,positive
F0775,PHL1800_MM_0016,final_selection_1800/images/mm_moral/PHL1800_MM_0016.jpg,MM-MoralBench,positive
F0776,PHL1800_IRFL_0229,final_selection_1800/images/irfl/PHL1800_IRFL_0229.jpg,IRFL,positive
F0777,PHL1800_HAIV_0500,final_selection_1800/images/haivmet/PHL1800_HAIV_0500.png,HAIVMet,positive
F0778,PHL1800_IRFL_0473,final_selection_1800/images/irfl/PHL1800_IRFL_0473.jpg,IRFL,boundary
F0779,PHL1800_HL_0089,final_selection_1800/images/hl/PHL1800_HL_0089.png,HL Dataset,positive
F0780,PHL1800_HL_0172,final_selection_1800/images/hl/PHL1800_HL_0172.png,HL Dataset,positive
F0781,PHL1800_HL_0136,final_selection_1800/images/hl/PHL1800_HL_0136.png,HL Dataset,positive
F0782,PHL1800_HAIV_0501,final_selection_1800/images/haivmet/PHL1800_HAIV_0501.png,HAIVMet,positive
F0783,PHL1800_HAIV_0192,final_selection_1800/images/haivmet/PHL1800_HAIV_0192.png,HAIVMet,positive
F0784,PHL1800_HL_0020,final_selection_1800/images/hl/PHL1800_HL_0020.png,HL Dataset,positive
F0785,PHL1800_HL_0486,final_selection_1800/images/hl/PHL1800_HL_0486.png,HL Dataset,positive
F0786,PHL1800_HL_0111,final_selection_1800/images/hl/PHL1800_HL_0111.png,HL Dataset,positive
F0787,PHL1800_HL_0151,final_selection_1800/images/hl/PHL1800_HL_0151.png,HL Dataset,positive
F0788,PHL1800_MM_0062,final_selection_1800/images/mm_moral/PHL1800_MM_0062.jpg,MM-MoralBench,positive
F0789,PHL1800_HL_0147,final_selection_1800/images/hl/PHL1800_HL_0147.png,HL Dataset,positive
F0790,PHL1800_IRFL_0398,final_selection_1800/images/irfl/PHL1800_IRFL_0398.jpg,IRFL,positive
F0791,PHL1800_HL_0246,final_selection_1800/images/hl/PHL1800_HL_0246.png,HL Dataset,positive
F0792,PHL1800_IRFL_0070,final_selection_1800/images/irfl/PHL1800_IRFL_0070.jpg,IRFL,positive
F0793,PHL1800_MM_0144,final_selection_1800/images/mm_moral/PHL1800_MM_0144.jpg,MM-MoralBench,positive
F0794,PHL1800_HAIV_0321,final_selection_1800/images/haivmet/PHL1800_HAIV_0321.png,HAIVMet,positive
F0795,PHL1800_IRFL_0162,final_selection_1800/images/irfl/PHL1800_IRFL_0162.jpg,IRFL,positive
F0796,PHL1800_IRFL_0295,final_selection_1800/images/irfl/PHL1800_IRFL_0295.jpg,IRFL,positive
F0797,PHL1800_MM_0027,final_selection_1800/images/mm_moral/PHL1800_MM_0027.jpg,MM-MoralBench,positive
F0798,PHL1800_HL_0221,final_selection_1800/images/hl/PHL1800_HL_0221.png,HL Dataset,positive
F0799,PHL1800_MM_0082,final_selection_1800/images/mm_moral/PHL1800_MM_0082.jpg,MM-MoralBench,positive
F0800,PHL1800_MM_0136,final_selection_1800/images/mm_moral/PHL1800_MM_0136.jpg,MM-MoralBench,positive
F0801,PHL1800_HL_0140,final_selection_1800/images/hl/PHL1800_HL_0140.png,HL Dataset,positive
F0802,PHL1800_HL_0546,final_selection_1800/images/hl/PHL1800_HL_0546.png,HL Dataset,boundary
F0803,PHL1800_IRFL_0466,final_selection_1800/images/irfl/PHL1800_IRFL_0466.jpg,IRFL,boundary
F0804,PHL1800_IRFL_0039,final_selection_1800/images/irfl/PHL1800_IRFL_0039.jpg,IRFL,positive
F0805,PHL1800_IRFL_0420,final_selection_1800/images/irfl/PHL1800_IRFL_0420.jpg,IRFL,positive
F0806,PHL1800_HL_0455,final_selection_1800/images/hl/PHL1800_HL_0455.png,HL Dataset,positive
F0807,PHL1800_HAIV_0381,final_selection_1800/images/haivmet/PHL1800_HAIV_0381.png,HAIVMet,positive
F0808,PHL1800_HAIV_0507,final_selection_1800/images/haivmet/PHL1800_HAIV_0507.png,HAIVMet,positive
F0809,PHL1800_MM_0026,final_selection_1800/images/mm_moral/PHL1800_MM_0026.jpg,MM-MoralBench,positive
F0810,PHL1800_IRFL_0200,final_selection_1800/images/irfl/PHL1800_IRFL_0200.jpg,IRFL,positive
F0811,PHL1800_HL_0150,final_selection_1800/images/hl/PHL1800_HL_0150.png,HL Dataset,positive
F0812,PHL1800_HL_0557,final_selection_1800/images/hl/PHL1800_HL_0557.png,HL Dataset,boundary
F0813,PHL1800_HAIV_0071,final_selection_1800/images/haivmet/PHL1800_HAIV_0071.png,HAIVMet,positive
F0814,PHL1800_HAIV_0331,final_selection_1800/images/haivmet/PHL1800_HAIV_0331.png,HAIVMet,positive
F0815,PHL1800_HAIV_0040,final_selection_1800/images/haivmet/PHL1800_HAIV_0040.png,HAIVMet,positive
F0816,PHL1800_MM_0087,final_selection_1800/images/mm_moral/PHL1800_MM_0087.jpg,MM-MoralBench,positive
F0817,PHL1800_HL_0365,final_selection_1800/images/hl/PHL1800_HL_0365.png,HL Dataset,positive
F0818,PHL1800_HL_0063,final_selection_1800/images/hl/PHL1800_HL_0063.png,HL Dataset,positive
F0819,PHL1800_HAIV_0288,final_selection_1800/images/haivmet/PHL1800_HAIV_0288.png,HAIVMet,positive
F0820,PHL1800_HL_0238,final_selection_1800/images/hl/PHL1800_HL_0238.png,HL Dataset,positive
F0821,PHL1800_HL_0402,final_selection_1800/images/hl/PHL1800_HL_0402.png,HL Dataset,positive
F0822,PHL1800_IRFL_0232,final_selection_1800/images/irfl/PHL1800_IRFL_0232.jpg,IRFL,positive
F0823,PHL1800_HAIV_0215,final_selection_1800/images/haivmet/PHL1800_HAIV_0215.png,HAIVMet,positive
F0824,PHL1800_HL_0506,final_selection_1800/images/hl/PHL1800_HL_0506.png,HL Dataset,boundary
F0825,PHL1800_HAIV_0531,final_selection_1800/images/haivmet/PHL1800_HAIV_0531.png,HAIVMet,positive
F0826,PHL1800_HL_0573,final_selection_1800/images/hl/PHL1800_HL_0573.png,HL Dataset,boundary
F0827,PHL1800_HAIV_0270,final_selection_1800/images/haivmet/PHL1800_HAIV_0270.png,HAIVMet,positive
F0828,PHL1800_HL_0330,final_selection_1800/images/hl/PHL1800_HL_0330.png,HL Dataset,positive
F0829,PHL1800_HL_0139,final_selection_1800/images/hl/PHL1800_HL_0139.png,HL Dataset,positive
F0830,PHL1800_HAIV_0344,final_selection_1800/images/haivmet/PHL1800_HAIV_0344.png,HAIVMet,positive
F0831,PHL1800_MM_0013,final_selection_1800/images/mm_moral/PHL1800_MM_0013.jpg,MM-MoralBench,positive
F0832,PHL1800_IRFL_0221,final_selection_1800/images/irfl/PHL1800_IRFL_0221.jpg,IRFL,positive
F0833,PHL1800_IRFL_0106,final_selection_1800/images/irfl/PHL1800_IRFL_0106.jpg,IRFL,positive
F0834,PHL1800_HAIV_0477,final_selection_1800/images/haivmet/PHL1800_HAIV_0477.png,HAIVMet,positive
F0835,PHL1800_HL_0047,final_selection_1800/images/hl/PHL1800_HL_0047.png,HL Dataset,positive
F0836,PHL1800_HL_0526,final_selection_1800/images/hl/PHL1800_HL_0526.png,HL Dataset,boundary
F0837,PHL1800_HAIV_0225,final_selection_1800/images/haivmet/PHL1800_HAIV_0225.png,HAIVMet,positive
F0838,PHL1800_MM_0048,final_selection_1800/images/mm_moral/PHL1800_MM_0048.jpg,MM-MoralBench,positive
F0839,PHL1800_MM_0020,final_selection_1800/images/mm_moral/PHL1800_MM_0020.jpg,MM-MoralBench,positive
F0840,PHL1800_MM_0023,final_selection_1800/images/mm_moral/PHL1800_MM_0023.jpg,MM-MoralBench,positive
F0841,PHL1800_HAIV_0450,final_selection_1800/images/haivmet/PHL1800_HAIV_0450.png,HAIVMet,positive
F0842,PHL1800_HAIV_0076,final_selection_1800/images/haivmet/PHL1800_HAIV_0076.png,HAIVMet,positive
F0843,PHL1800_HL_0279,final_selection_1800/images/hl/PHL1800_HL_0279.png,HL Dataset,positive
F0844,PHL1800_MM_0008,final_selection_1800/images/mm_moral/PHL1800_MM_0008.jpg,MM-MoralBench,positive
F0845,PHL1800_HAIV_0425,final_selection_1800/images/haivmet/PHL1800_HAIV_0425.png,HAIVMet,positive
F0846,PHL1800_MM_0134,final_selection_1800/images/mm_moral/PHL1800_MM_0134.jpg,MM-MoralBench,positive
F0847,PHL1800_MM_0050,final_selection_1800/images/mm_moral/PHL1800_MM_0050.jpg,MM-MoralBench,positive
F0848,PHL1800_HAIV_0037,final_selection_1800/images/haivmet/PHL1800_HAIV_0037.png,HAIVMet,positive
F0849,PHL1800_IRFL_0139,final_selection_1800/images/irfl/PHL1800_IRFL_0139.jpg,IRFL,positive
F0850,PHL1800_HAIV_0472,final_selection_1800/images/haivmet/PHL1800_HAIV_0472.png,HAIVMet,positive
F0851,PHL1800_HL_0070,final_selection_1800/images/hl/PHL1800_HL_0070.png,HL Dataset,positive
F0852,PHL1800_HL_0492,final_selection_1800/images/hl/PHL1800_HL_0492.png,HL Dataset,positive
F0853,PHL1800_HL_0154,final_selection_1800/images/hl/PHL1800_HL_0154.png,HL Dataset,positive
F0854,PHL1800_HAIV_0173,final_selection_1800/images/haivmet/PHL1800_HAIV_0173.png,HAIVMet,positive
F0855,PHL1800_HAIV_0405,final_selection_1800/images/haivmet/PHL1800_HAIV_0405.png,HAIVMet,positive
F0856,PHL1800_IRFL_0305,final_selection_1800/images/irfl/PHL1800_IRFL_0305.jpg,IRFL,positive
F0857,PHL1800_IRFL_0094,final_selection_1800/images/irfl/PHL1800_IRFL_0094.jpg,IRFL,positive
F0858,PHL1800_HAIV_0047,final_selection_1800/images/haivmet/PHL1800_HAIV_0047.png,HAIVMet,positive
F0859,PHL1800_HAIV_0093,final_selection_1800/images/haivmet/PHL1800_HAIV_0093.png,HAIVMet,positive
F0860,PHL1800_HAIV_0014,final_selection_1800/images/haivmet/PHL1800_HAIV_0014.png,HAIVMet,positive
F0861,PHL1800_HL_0528,final_selection_1800/images/hl/PHL1800_HL_0528.png,HL Dataset,boundary
F0862,PHL1800_HAIV_0416,final_selection_1800/images/haivmet/PHL1800_HAIV_0416.png,HAIVMet,positive
F0863,PHL1800_HAIV_0351,final_selection_1800/images/haivmet/PHL1800_HAIV_0351.png,HAIVMet,positive
F0864,PHL1800_HL_0540,final_selection_1800/images/hl/PHL1800_HL_0540.png,HL Dataset,boundary
F0865,PHL1800_HL_0087,final_selection_1800/images/hl/PHL1800_HL_0087.png,HL Dataset,positive
F0866,PHL1800_HAIV_0443,final_selection_1800/images/haivmet/PHL1800_HAIV_0443.png,HAIVMet,positive
F0867,PHL1800_IRFL_0181,final_selection_1800/images/irfl/PHL1800_IRFL_0181.jpg,IRFL,positive
F0868,PHL1800_MM_0117,final_selection_1800/images/mm_moral/PHL1800_MM_0117.jpg,MM-MoralBench,positive
F0869,PHL1800_IRFL_0021,final_selection_1800/images/irfl/PHL1800_IRFL_0021.jpg,IRFL,positive
F0870,PHL1800_HL_0002,final_selection_1800/images/hl/PHL1800_HL_0002.png,HL Dataset,positive
F0871,PHL1800_MM_0072,final_selection_1800/images/mm_moral/PHL1800_MM_0072.jpg,MM-MoralBench,positive
F0872,PHL1800_IRFL_0400,final_selection_1800/images/irfl/PHL1800_IRFL_0400.jpg,IRFL,positive
F0873,PHL1800_HAIV_0199,final_selection_1800/images/haivmet/PHL1800_HAIV_0199.png,HAIVMet,positive
F0874,PHL1800_HL_0568,final_selection_1800/images/hl/PHL1800_HL_0568.png,HL Dataset,boundary
F0875,PHL1800_IRFL_0183,final_selection_1800/images/irfl/PHL1800_IRFL_0183.jpg,IRFL,positive
F0876,PHL1800_HAIV_0280,final_selection_1800/images/haivmet/PHL1800_HAIV_0280.png,HAIVMet,positive
F0877,PHL1800_HL_0159,final_selection_1800/images/hl/PHL1800_HL_0159.png,HL Dataset,positive
F0878,PHL1800_HAIV_0439,final_selection_1800/images/haivmet/PHL1800_HAIV_0439.png,HAIVMet,positive
F0879,PHL1800_HL_0039,final_selection_1800/images/hl/PHL1800_HL_0039.png,HL Dataset,positive
F0880,PHL1800_IRFL_0138,final_selection_1800/images/irfl/PHL1800_IRFL_0138.webp,IRFL,positive
F0881,PHL1800_HAIV_0322,final_selection_1800/images/haivmet/PHL1800_HAIV_0322.png,HAIVMet,positive
F0882,PHL1800_HAIV_0532,final_selection_1800/images/haivmet/PHL1800_HAIV_0532.png,HAIVMet,positive
F0883,PHL1800_IRFL_0009,final_selection_1800/images/irfl/PHL1800_IRFL_0009.jpg,IRFL,positive
F0884,PHL1800_HAIV_0314,final_selection_1800/images/haivmet/PHL1800_HAIV_0314.png,HAIVMet,positive
F0885,PHL1800_MM_0083,final_selection_1800/images/mm_moral/PHL1800_MM_0083.jpg,MM-MoralBench,positive
F0886,PHL1800_IRFL_0369,final_selection_1800/images/irfl/PHL1800_IRFL_0369.jpg,IRFL,positive
F0887,PHL1800_HL_0338,final_selection_1800/images/hl/PHL1800_HL_0338.png,HL Dataset,positive
F0888,PHL1800_MM_0063,final_selection_1800/images/mm_moral/PHL1800_MM_0063.jpg,MM-MoralBench,positive
F0889,PHL1800_HL_0515,final_selection_1800/images/hl/PHL1800_HL_0515.png,HL Dataset,boundary
F0890,PHL1800_IRFL_0155,final_selection_1800/images/irfl/PHL1800_IRFL_0155.jpg,IRFL,positive
F0891,PHL1800_HAIV_0012,final_selection_1800/images/haivmet/PHL1800_HAIV_0012.png,HAIVMet,positive
F0892,PHL1800_HL_0579,final_selection_1800/images/hl/PHL1800_HL_0579.png,HL Dataset,boundary
F0893,PHL1800_HAIV_0131,final_selection_1800/images/haivmet/PHL1800_HAIV_0131.png,HAIVMet,positive
F0894,PHL1800_HL_0474,final_selection_1800/images/hl/PHL1800_HL_0474.png,HL Dataset,positive
F0895,PHL1800_HAIV_0332,final_selection_1800/images/haivmet/PHL1800_HAIV_0332.png,HAIVMet,positive
F0896,PHL1800_MM_0149,final_selection_1800/images/mm_moral/PHL1800_MM_0149.jpg,MM-MoralBench,positive
F0897,PHL1800_MM_0034,final_selection_1800/images/mm_moral/PHL1800_MM_0034.jpg,MM-MoralBench,positive
F0898,PHL1800_IRFL_0356,final_selection_1800/images/irfl/PHL1800_IRFL_0356.jpg,IRFL,positive
F0899,PHL1800_HL_0144,final_selection_1800/images/hl/PHL1800_HL_0144.png,HL Dataset,positive
F0900,PHL1800_HL_0216,final_selection_1800/images/hl/PHL1800_HL_0216.png,HL Dataset,positive
F0901,PHL1800_IRFL_0270,final_selection_1800/images/irfl/PHL1800_IRFL_0270.jpg,IRFL,positive
F0902,PHL1800_HAIV_0427,final_selection_1800/images/haivmet/PHL1800_HAIV_0427.png,HAIVMet,positive
F0903,PHL1800_HAIV_0130,final_selection_1800/images/haivmet/PHL1800_HAIV_0130.png,HAIVMet,positive
F0904,PHL1800_HAIV_0125,final_selection_1800/images/haivmet/PHL1800_HAIV_0125.png,HAIVMet,positive
F0905,PHL1800_HL_0223,final_selection_1800/images/hl/PHL1800_HL_0223.png,HL Dataset,positive
F0906,PHL1800_HAIV_0444,final_selection_1800/images/haivmet/PHL1800_HAIV_0444.png,HAIVMet,positive
F0907,PHL1800_IRFL_0418,final_selection_1800/images/irfl/PHL1800_IRFL_0418.jpg,IRFL,positive
F0908,PHL1800_HL_0280,final_selection_1800/images/hl/PHL1800_HL_0280.png,HL Dataset,positive
F0909,PHL1800_HAIV_0265,final_selection_1800/images/haivmet/PHL1800_HAIV_0265.png,HAIVMet,positive
F0910,PHL1800_IRFL_0195,final_selection_1800/images/irfl/PHL1800_IRFL_0195.jpg,IRFL,positive
F0911,PHL1800_IRFL_0338,final_selection_1800/images/irfl/PHL1800_IRFL_0338.jpg,IRFL,positive
F0912,PHL1800_IRFL_0174,final_selection_1800/images/irfl/PHL1800_IRFL_0174.jpg,IRFL,positive
F0913,PHL1800_IRFL_0060,final_selection_1800/images/irfl/PHL1800_IRFL_0060.jpg,IRFL,positive
F0914,PHL1800_HAIV_0526,final_selection_1800/images/haivmet/PHL1800_HAIV_0526.png,HAIVMet,positive
F0915,PHL1800_MM_0077,final_selection_1800/images/mm_moral/PHL1800_MM_0077.jpg,MM-MoralBench,positive
F0916,PHL1800_HAIV_0299,final_selection_1800/images/haivmet/PHL1800_HAIV_0299.png,HAIVMet,positive
F0917,PHL1800_IRFL_0336,final_selection_1800/images/irfl/PHL1800_IRFL_0336.jpg,IRFL,positive
F0918,PHL1800_IRFL_0335,final_selection_1800/images/irfl/PHL1800_IRFL_0335.jpg,IRFL,positive
F0919,PHL1800_IRFL_0377,final_selection_1800/images/irfl/PHL1800_IRFL_0377.jpg,IRFL,positive
F0920,PHL1800_HAIV_0394,final_selection_1800/images/haivmet/PHL1800_HAIV_0394.png,HAIVMet,positive
F0921,PHL1800_IRFL_0259,final_selection_1800/images/irfl/PHL1800_IRFL_0259.jpg,IRFL,positive
F0922,PHL1800_HL_0321,final_selection_1800/images/hl/PHL1800_HL_0321.png,HL Dataset,positive
F0923,PHL1800_HAIV_0159,final_selection_1800/images/haivmet/PHL1800_HAIV_0159.png,HAIVMet,positive
F0924,PHL1800_HAIV_0207,final_selection_1800/images/haivmet/PHL1800_HAIV_0207.png,HAIVMet,positive
F0925,PHL1800_HAIV_0005,final_selection_1800/images/haivmet/PHL1800_HAIV_0005.png,HAIVMet,positive
F0926,PHL1800_IRFL_0457,final_selection_1800/images/irfl/PHL1800_IRFL_0457.jpg,IRFL,boundary
F0927,PHL1800_HL_0548,final_selection_1800/images/hl/PHL1800_HL_0548.png,HL Dataset,boundary
F0928,PHL1800_MM_0092,final_selection_1800/images/mm_moral/PHL1800_MM_0092.jpg,MM-MoralBench,positive
F0929,PHL1800_IRFL_0303,final_selection_1800/images/irfl/PHL1800_IRFL_0303.jpg,IRFL,positive
F0930,PHL1800_IRFL_0079,final_selection_1800/images/irfl/PHL1800_IRFL_0079.jpg,IRFL,positive
F0931,PHL1800_IRFL_0020,final_selection_1800/images/irfl/PHL1800_IRFL_0020.jpg,IRFL,positive
F0932,PHL1800_HAIV_0017,final_selection_1800/images/haivmet/PHL1800_HAIV_0017.png,HAIVMet,positive
F0933,PHL1800_HAIV_0274,final_selection_1800/images/haivmet/PHL1800_HAIV_0274.png,HAIVMet,positive
F0934,PHL1800_IRFL_0323,final_selection_1800/images/irfl/PHL1800_IRFL_0323.jpg,IRFL,positive
F0935,PHL1800_HAIV_0065,final_selection_1800/images/haivmet/PHL1800_HAIV_0065.png,HAIVMet,positive
F0936,PHL1800_HL_0005,final_selection_1800/images/hl/PHL1800_HL_0005.png,HL Dataset,positive
F0937,PHL1800_MM_0064,final_selection_1800/images/mm_moral/PHL1800_MM_0064.jpg,MM-MoralBench,positive
F0938,PHL1800_HL_0271,final_selection_1800/images/hl/PHL1800_HL_0271.png,HL Dataset,positive
F0939,PHL1800_HAIV_0023,final_selection_1800/images/haivmet/PHL1800_HAIV_0023.png,HAIVMet,positive
F0940,PHL1800_HAIV_0432,final_selection_1800/images/haivmet/PHL1800_HAIV_0432.png,HAIVMet,positive
F0941,PHL1800_HL_0494,final_selection_1800/images/hl/PHL1800_HL_0494.png,HL Dataset,positive
F0942,PHL1800_HL_0116,final_selection_1800/images/hl/PHL1800_HL_0116.png,HL Dataset,positive
F0943,PHL1800_HAIV_0400,final_selection_1800/images/haivmet/PHL1800_HAIV_0400.png,HAIVMet,positive
F0944,PHL1800_HL_0344,final_selection_1800/images/hl/PHL1800_HL_0344.png,HL Dataset,positive
F0945,PHL1800_IRFL_0368,final_selection_1800/images/irfl/PHL1800_IRFL_0368.jpg,IRFL,positive
F0946,PHL1800_IRFL_0193,final_selection_1800/images/irfl/PHL1800_IRFL_0193.jpg,IRFL,positive
F0947,PHL1800_HAIV_0451,final_selection_1800/images/haivmet/PHL1800_HAIV_0451.png,HAIVMet,positive
F0948,PHL1800_HAIV_0309,final_selection_1800/images/haivmet/PHL1800_HAIV_0309.png,HAIVMet,positive
F0949,PHL1800_HAIV_0186,final_selection_1800/images/haivmet/PHL1800_HAIV_0186.png,HAIVMet,positive
F0950,PHL1800_IRFL_0475,final_selection_1800/images/irfl/PHL1800_IRFL_0475.jpg,IRFL,boundary
F0951,PHL1800_HL_0289,final_selection_1800/images/hl/PHL1800_HL_0289.png,HL Dataset,positive
F0952,PHL1800_HAIV_0176,final_selection_1800/images/haivmet/PHL1800_HAIV_0176.png,HAIVMet,positive
F0953,PHL1800_HL_0412,final_selection_1800/images/hl/PHL1800_HL_0412.png,HL Dataset,positive
F0954,PHL1800_HL_0056,final_selection_1800/images/hl/PHL1800_HL_0056.png,HL Dataset,positive
F0955,PHL1800_IRFL_0386,final_selection_1800/images/irfl/PHL1800_IRFL_0386.jpg,IRFL,positive
F0956,PHL1800_HL_0066,final_selection_1800/images/hl/PHL1800_HL_0066.png,HL Dataset,positive
F0957,PHL1800_HL_0336,final_selection_1800/images/hl/PHL1800_HL_0336.png,HL Dataset,positive
F0958,PHL1800_HL_0375,final_selection_1800/images/hl/PHL1800_HL_0375.png,HL Dataset,positive
F0959,PHL1800_HAIV_0116,final_selection_1800/images/haivmet/PHL1800_HAIV_0116.png,HAIVMet,positive
F0960,PHL1800_HL_0059,final_selection_1800/images/hl/PHL1800_HL_0059.png,HL Dataset,positive
F0961,PHL1800_HAIV_0362,final_selection_1800/images/haivmet/PHL1800_HAIV_0362.png,HAIVMet,positive
F0962,PHL1800_HL_0123,final_selection_1800/images/hl/PHL1800_HL_0123.png,HL Dataset,positive
F0963,PHL1800_HAIV_0019,final_selection_1800/images/haivmet/PHL1800_HAIV_0019.png,HAIVMet,positive
F0964,PHL1800_HAIV_0301,final_selection_1800/images/haivmet/PHL1800_HAIV_0301.png,HAIVMet,positive
F0965,PHL1800_HL_0230,final_selection_1800/images/hl/PHL1800_HL_0230.png,HL Dataset,positive
F0966,PHL1800_IRFL_0476,final_selection_1800/images/irfl/PHL1800_IRFL_0476.jpg,IRFL,boundary
F0967,PHL1800_MM_0098,final_selection_1800/images/mm_moral/PHL1800_MM_0098.jpg,MM-MoralBench,positive
F0968,PHL1800_HL_0339,final_selection_1800/images/hl/PHL1800_HL_0339.png,HL Dataset,positive
F0969,PHL1800_IRFL_0210,final_selection_1800/images/irfl/PHL1800_IRFL_0210.jpg,IRFL,positive
F0970,PHL1800_HL_0500,final_selection_1800/images/hl/PHL1800_HL_0500.png,HL Dataset,positive
F0971,PHL1800_HAIV_0074,final_selection_1800/images/haivmet/PHL1800_HAIV_0074.png,HAIVMet,positive
F0972,PHL1800_HL_0561,final_selection_1800/images/hl/PHL1800_HL_0561.png,HL Dataset,boundary
F0973,PHL1800_HL_0424,final_selection_1800/images/hl/PHL1800_HL_0424.png,HL Dataset,positive
F0974,PHL1800_MM_0131,final_selection_1800/images/mm_moral/PHL1800_MM_0131.jpg,MM-MoralBench,positive
F0975,PHL1800_HL_0470,final_selection_1800/images/hl/PHL1800_HL_0470.png,HL Dataset,positive
F0976,PHL1800_IRFL_0317,final_selection_1800/images/irfl/PHL1800_IRFL_0317.jpg,IRFL,positive
F0977,PHL1800_HL_0549,final_selection_1800/images/hl/PHL1800_HL_0549.png,HL Dataset,boundary
F0978,PHL1800_HAIV_0154,final_selection_1800/images/haivmet/PHL1800_HAIV_0154.png,HAIVMet,positive
F0979,PHL1800_HL_0504,final_selection_1800/images/hl/PHL1800_HL_0504.png,HL Dataset,boundary
F0980,PHL1800_IRFL_0413,final_selection_1800/images/irfl/PHL1800_IRFL_0413.jpg,IRFL,positive
F0981,PHL1800_HL_0122,final_selection_1800/images/hl/PHL1800_HL_0122.png,HL Dataset,positive
